code,billing_id,name,company,destination,facility_type
SJFMAN,164725,"SAN JOAQUIN FACILITIES MANAGEMENT, INC.",1166,msmith@sjfmtricor.com,UNKN
SJOWT2,164777,SAN JOSE WATER CO. 2,1167,usan_tickets@irth.com,UNKN
SJCRWF,164829,S.JOSE/S.CLARA REG W.WTR,1168,sjcrwf@webtms.usan.org,UNKN
SJUWTR,164988,SAN JUAN SUBURBAN WTR,1169,usa@sjwd.org,UNKN
SLDARK,165041,SAN LEANDRO DARK FIBER,1170,litsan@webtms.usan.org,UNKN
SLVWTR,165094,SAN LORENZO VLY WTR D,1171,locates@slvwd.com,UNKN
SLSWTR,165121,SAN LUCAS CO. WTR DIST,1172,sanlucaswater@gmail.com,UNKN
SLOUSD,165134,SLO UNIFIED SCH DIST,1173,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SLUWTR,165147,SAN LUIS WATER DISTRICT,1174,associate@slwd.net,UNKN
SAMTRN,165199,SAN MATEO COUNTY TRANSIT DISTRICT,1175,seybertj@samtrans.com,S
SMGCSD,165226,SAN MIGUEL COMM. SERV. DIST,1176,kdodds@sanmiguelcsd.org,UNKN
SANMIG,165252,SAN MIGUELITO WTR CO.,1177,smmwcops@smmwc.com,UNKN
SSICSD,165357,SAN SIMEON CSD,1178,sansimeoncommunityservices@yahoo.com,D
SANTAV,165384,SANDRA TAVARES,1179,tavares.sandy@yahoo.com,UNKN
SANFIV,165410,SANIT DIST#5 MARIN,1180,jrosser@sani5.org,UNKN
SCLUSD,165569,SANTA CLARA UNIFIED SCHOOL DISTRICT,1181,sherrera@scusd.net,UNKN
SCLVLY,165622,SANTA CLARA VALLEY WTR,1182,scvwd@consoft.net,UNKN
SANCSD,165675,SANTA LUCIA COMMUNITY SERVICE DISTRICT,1183,adula@santaluciapreserve.com,UNKN
SNCWTR,165736,SANTA NELLA COUNTY WATER DISTRICT,1184,amontgomery@sncwd.com,UNKN
SHMWTR,165798,SARATOGA HEIGHTS MUTUAL WATER CO.,1185,usa@shmwc.org,UNKN
SHMWTRM,165798,SARATOGA HEIGHTS MUTUAL WATER CO.,1185,usa@shmwc.org,UNKN
SATBRO,165806,SATVIEW BROADBAND - ELKO,1186,satbro@webtms.usan.org,UNKN
SATBR2,165813,SATVIEW BROADBAND LTD-NV,1187,satview@live.com,UNKN
SAUCID,165818,SAUCELITO IRRIG DIST,1188,districtshop@ocsnet.net,UNKN
SMCSAN,165825,SAUSALITO-MARN CTY SD,1189,smcsd@smcsd.net,UNKN
STCWTR,165829,SCHLUMBERGER TECH CORP,1190,ctc@weiss.com,UNKN
SCTVLY,165832,SCOTTS VLY WTR DIST,1191,contact@svwd.org,UNKN
SEARAN,165840,SEA RANCH CONNECT,1192,searan@webtms.usan.org,UNKN
SVAMIN,165846,SEARLES VALLEY MINERALS,1193,wateroff@svminerals.com,UNKN
SEBFOR,165852,SEBASTIAN (FORESTHILL),1194,sebfor@webtms.usan.org,UNKN
SKFSAN,165938,SELMA-KINGSBURG-FOWLER CO SANI DIST,1195,skfsan@webtms.usan.org,UNKN
SEMWTR,166043,SEMITROPIC WATER DIST,1196,swsd_usa@hotmail.com,UNKN
SENECA,166096,SENECA RESOURCES CORP,1197,seneca@webtms.usan.org,UNKN
SENRES,166116,"SENTINEL PEAK RESOURCES, LLC",1198,senres@webtms.usan.org,UNKN
SEQEXP,166136,"SEQUOIA EXPLORATION, INC.",1199,SEQEXP@webtms.usan.org,UNKN
SDMWTR,166149,SERENO DEL MAR WATER,1200,rruwater@sonic.net,UNKN
SAMSAN,166254,SEWER AGENCY SO MARIN,1201,samsan@webtms.usan.org,UNKN
OROSWR,166465,OROVILLE SEWAGE COM,1202,usa@sc-or.org,UNKN
SAUSAN,166571,SEWER AUTHORITY MID-C,1203,sausan@webtms.usan.org,UNKN
SHAFSO,166622,SHAFTER SOLAR LLC,1204,SHAFSO@webtms.usan.org,UNKN
SHAFIR,166676,SHAFTER-WASCO IRR,1205,smadrid@swid.org,UNKN
SHACSD,166782,SHASTA COM SVC DIST,1206,office@shastacsd.org,UNKN
SLACSA,166992,SHAVER LAKE CSA#31-B,1207,specialdistricts@co.fresno.ca.us,UNKN
SLAWWD,166993,SHAVER LAKE WWD#41,1208,specialdistricts@co.fresno.ca.us,UNKN
SHALK2,167006,SHAVER LAKE POINT 2,1209,roxie@4rsaccounting.com,UNKN
SHLPRO,167019,SHAVER LAKE PROPANE,1210,dougkoerper@yahoo.com,UNKN
SSPWWD,167046,SHAVER SPRINGS WWD#40,1211,specialdistricts@co.fresno.ca.us,UNKN
SHEAVI,167093,SHELL AVIATION,1212,adam.daniels@shell.com,UNKN
EQUBFD,167141,"SHELL PIPELINE CO, LP - BFD2",1213,usan_tickets@irth.com,UNKN
EQUCOA,167141,"SHELL PIPELINE CO, LP - COA",1213,usan_tickets@irth.com,UNKN
EQUTR2,167141,"SHELL PIPELINE CO, LP - TRA 2",1213,usan_tickets@irth.com,UNKN
EQUTRA,167141,"SHELL PIPELINE CO, LP - TRA",1213,usan_tickets@irth.com,UNKN
SHILOH,167153,SHILOH 1 WIND PROJECT LLC,1214,ONECALLShiloh@avangrid.com,UNKN
SHOTER,167159,SHORE TERMINALS LLC,1215,KorWebCN@korweb.com,UNKN
SIEGID,167192,SIERRA ESTATES GENERAL IMPROVEMENT DISTR,1216,emsusmail@yahoo.com,UNKN
SIERRA,167243,"SIERRA HIGHLANDS, MD-58",1217,sdistricts@madera-county.com,UNKN
SLCWTR,167256,SIERRA LAKES COUNTY WATER DISTRICT,1218,anickerson3@gmail.com,UNKN
SIETEL,167523,SIERRA TELEPHONE,1219,locates@stcg.net,UNKN
SHPETR,167524,SIGNAL HILL PETROLEUM INC,1220,dosriosinc@yahoo.com,UNKN
SHPETRM,167524,SIGNAL HILL PETROLEUM INC,1220,usan_tickets@irth.com,UNKN
SILICA,167527,SILICA NETWORKS,1221,167527@webtms.usan.org,C
SVCWTR,167530,SILICON VALLEY CLEAN WATER,1222,utickets@svcw.org,UNKN
SILPWR,167536,SILICON VALLEY POWER,1223,silpwr@webtms.usan.org,UNKN
SKNWTR,167540,SILVER KNOLLS WATER,1224,russellgray@charter.net,UNKN
SILGID,167543,SILVER SPRINGS G.I.D.,1225,ssmwc@sbcglobal.net,UNKN
SILWTR,167547,SILVER SPRINGS WTR,1226,ssmwc@sbcglobal.net,UNKN
SISTEL,167731,SISKIYOU TELEPHONE,1227,locates@sisqtel.net,UNKN
SITRES,167732,"SITE RESOURCES ONE, LLC",1228,dosriosinc@yahoo.com,UNKN
CIVENG,167734,60 CIVIL ENGR. SQ/CEOIF,1229,60ces.ceoiu.utilities@us.af.mil,UNKN
SKHWWD,167737,SKY HARBOUR WWD#38,1230,specialdistricts@co.fresno.ca.us,UNKN
SLMWTR,167741,SKY LONDA MUTUAL WATER COMPANY,1231,usa@skylondawater.com,W
SREOAI,167743,"SKY RANCH ESTATES OWNERS ASSOCIATION, IN",1232,sreoa@sandyvalley.net,UNKN
SRICSD,167744,SMITH RIVER CSD,1233,general.manager@srwater.net,UNKN
SNECSD,167751,SNELLING COM SVC DIST,1235,hopetongirl@sbcglobal.net,UNKN
SLEXCO,167812,SLAWSON EXPLORATION,1236,tslawson@slawsoncompanies.com,UNKN
SOCHAW,167828,SOC HAWTHORNE DIVISION - OPERATING CONTR,1237,thomas.r.fitzgerald8.ctr@mail.mil,UNKN
SOLIRR,167838,SOLANO IRRIGATION DISTRICT,1238,solirr@webtms.usan.org,UNKN
SONTEL,167883,"SONIC TELECOM, LLC",1239,jose.cardona@sonic.com,UNKN
SONELM,167883,"SONIC TELECOM, LLC",1239,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SSJMUD,167942,SO SAN JOAQUIN MUD,1240,johnb@ssjmud.org,UNKN
SOCOWS,168364,SONOMA COUNTY WATER AGENCY,1241,socows@webtms.usan.org,S
SOCOWE,168364,SONOMA COUNTY WATER AGENCY,1241,socowe@webtms.usan.org,E
SOCOGS,168364,SONOMA COUNTY WATER AGENCY,1241,socogs@webtms.usan.org,S
SOCOWA,168364,SONOMA COUNTY WATER AGENCY,1241,socowa@webtms.usan.org,W
SOCOWI,168364,SONOMA COUNTY WATER AGENCY,1241,socowi@webtms.usan.org,I
SOQUEL,168575,SOQUEL CREEK WTR DIST,1242,usa@soquelcreekwater.org,UNKN
SCLWTR,168706,SOUTH CLOVERDALE WATER CO.,1243,mmzastrow@comcast.net,UNKN
SRPARK,168733,SOUTHGATE RECREATION AND PARK DISTRICT,1244,usa811@southgaterecandpark.net,W
SCEALH,168786,SO CAL EDISON ALHAMBRA,1245,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SCERID,168786,SO CAL EDISON RIDGECREST,1245,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SCESHA,168786,SO CAL EDISON SHAVER LAKE,1245,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SCETUL,168786,SO CAL EDISON TULARE,1245,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SCEVAL,168786,SO CAL EDISON VALENCIA,1245,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SCEVIC,168786,SO CAL EDISON VICTORVILL,1245,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SCETRN,168892,SOUTHERN CALIF. EDISON (TRANSMISSION),1246,stephen.liebel@sce.com,UNKN
SCGBFD,168997,SO CAL GAS BAKERSFIELD,1247,usaticketsnorth@sempraapps.com,UNKN
SCGMOJ,168997,SO CAL GAS MOJAVE,1247,usaticketsnorth@sempraapps.com,UNKN
SCGSLO,168997,SO CAL GAS SAN LUIS OBISPO,1247,usaticketsnorth@sempraapps.com,UNKN
SCGSTM,168997,SO CAL GAS SANTAMARIA,1247,usaticketsnorth@sempraapps.com,UNKN
SCGTAF,168997,SO CAL GAS TAFT,1247,usaticketsnorth@sempraapps.com,UNKN
SCGTEM,168997,SO CAL GAS TEMPLETON,1247,usaticketsnorth@sempraapps.com,UNKN
SCGVIS,168997,SO CAL GAS VISALIA,1247,usaticketsnorth@sempraapps.com,UNKN
SNVWTR,169209,SO NEV WTR AUTHORITY,1248,snvwtr@tickets.lvvwd.com,UNKN
SDPWTR,169893,S.DOS PALOS CO WTR,1249,usawater@comcast.net,UNKN
SOFWTR,169920,SOUTH FEATHER WATER & POWER,1250,usa@southfeather.com,UNKN
SPLMUD,169947,SOUTH PLACER MUD,1251,splmud@webtms.usan.org,UNKN
SSJIRR,170000,SOUTH SAN JOAQUIN I D,1252,usa@ssjid.com,UNKN
SSLSAN,170025,S. SLO CO SANI DIST,1253,staff@sslocsd.us,UNKN
SWGNCA,170052,SW GAS NORTHERN CA,1254,inbox@elmtickets.com,UNKN
SWGCA1,170052,SW GAS NORTHERN CA,1254,nnvcarbs@swgas.com,UNKN
SSUWTR,170056,SOUTH SUTTER WTR DIST,1255,sswd@hughes.net,UNKN
SLTPUD,170100,SOUTH TAHOE PUD,1256,stpudusa@stpud.dst.ca.us,UNKN
SWGCAI,170263,SWGAS ELKO/WINNEMUCCA,1257,usan_tickets@irth.com,UNKN
SWGCAR,170263,SWGAS CARSON CITY,1257,usan_tickets@irth.com,UNKN
SWGIRT1,170263,SWGAS TEST,1257,nnvpaubs@swgas.com,UNKN
SWGMES,170263,SOUTHWEST GAS MESQUITE,1257,usan_tickets@irth.com,G
SWGCA2,170263,SWGAS CARSON CITY,1257,inbox@elmtickets.com,UNKN
SWGCIN,170263,SWGAS CARSON CITY,1257,nnvcarbs@swgas.com,UNKN
SWGBHC,170474,SWGAS BULLHEAD CITY,1258,usan_tickets@irth.com,UNKN
SWGHPS,170474,SOUTHWEST GAS (HIGH PROFILE),1258,usan_tickets@irth.com,UNKN
SWGHPT,170474,SOUTHWEST GAS (HIGH PRESS LOCS),1258,usan_tickets@irth.com,UNKN
SWGLVE,170474,SWGAS LAS VEGAS,1258,usan_tickets@irth.com,UNKN
SPASYS,170527,SPACE SYSTEMS/LORAL,1259,madden.henry@ssd.loral.com,UNKN
SPACSD,170540,SPALDING COMMUNITY SVCS DIST,1260,eaglelakescsd@citlink.net,UNKN
SPBUSI,170546,SPB UTILITY SERVICES INC.,1261,SPBUSI@webtms.usan.org,I
SPCAMC,170549,THE SPCA FOR MONTEREY COUNTY,1262,eclower@spcamc.org,UNKN
SMUTIL,170553,"SPIRIT MOUNTAIN UTILITY CO, INC.",1263,kcalnevari@aol.com,UNKN
SPRKLS,170566,SPRECKELS WATER COMPANY,1264,h2oman97@aol.com,UNKN
SCRUTL,170579,SPRING CREEK UTILS,1265,eric.chittim@greatbasinwaterco.com,UNKN
SPRGVL,170685,SPRINGVILLE PUD,1266,spud@springvillewireless.com,UNKN
SPRINT,170738,SPRINT,1267,usan_tickets@irth.com,UNKN
SPRNT2,170764,SPRINT NV,1268,usan_tickets@irth.com,UNKN
SQAWTR,170844,SQUAW VALLEY MUTUAL WATER CO.,1269,bburks@svpsd.org,UNKN
SVAWTR,170857,SQUAW VALLEY PSD,1270,cherbert@svpsd.org,UNKN
STAGID,170870,STAGECOACH G I D,1271,sgid@pyramid.net,UNKN
STACSD,170883,STALLION SPRINGS CSD,1272,sscsd@stallionspringscsd.com,UNKN
STANFD,171107,STANFORD UNIVERSITY UTILITIES,1274,usan_tickets@irth.com,C
STNCO2,171125,STANTEC CONSULTING CORP,1275,pete.cornish@stantec.com,UNKN
STNCON,171125,STANTEC CONSULTING CORP,1275,pete.cornish@stantec.com,UNKN
STNTEC,171125,STANTEC CONSULTING CORP,1275,pete.cornish@stantec.com,UNKN
STAPOA,171179,STAR CITY PROPERTY OWNERS ASSOCIATION,1276,tswanger@wmca.net,W
STRLOG,171215,"STARLINK LOGISTICS, INC.",1277,kchiang@sspa.com,UNKN
STRFRM,171219,STARRH & STARRH COTTON GROWERS,1278,strfrm@webtms.usan.org,UNKN
LCCAGO,171224,CA LEGISLATIVE DATA CENTER,1279,mdr.locating@gmail.com,UNKN
NVINFO,171233,STATE NEV DOA-EITS,1280,dig@admin.nv.gov,UNKN
SBSWTR,171370,STEAMBOAT SPRINGS WTR,1281,rwillis@steamboatsprings.org,UNKN
STESAN,171396,STEGE SANITARY DIST,1282,usa@stegesan.org,UNKN
STILME,171410,"STILL MEADOWS, MD-42",1283,sdistricts@madera-county.com,UNKN
SBCWTR,171423,STINSON BEACH CO WTR,1284,sbcwd@stinson-beach-cwd.dst.ca.us,UNKN
STKWTR,171529,STOCKTON EAST WTR,1285,stkwtr@webtms.usan.org,UNKN
STONES,171571,STONES/BENGARD COMMUNITY SERVICE DISTRIC,1286,stonesb@frontiernet.net,UNKN
STOREY,171592,STOREY COUNTY PUBLIC WORKS,1287,publicworks@storeycounty.org,UNKN
STRPUD,171859,STRATFORD PUD,1288,spud@lemoorenet.com,UNKN
STAPUD,171906,STRATHMORE PUD,1289,strathmore@spudh20.org,UNKN
STRYKR,172003,STRYKER NEUROVASCULAR,1290,BRAD.HERALD@STRYKER.COM,UNKN
SUBELY,172098,SUBURBAN PROPANE-ELY,1291,rvoortmeyer@suburbanpropane.com,UNKN
SUBPRO,172115,SUBURBAN PROPANE - OAKHURST,1292,subpro@webtms.usan.org,UNKN
SUDAUB,172133,SUDDENLINK COMMUNICATIONS-AUBURN,1293,emailtkts.nca1@qmanager.utiliquest.com,UNKN
SUDHUM,172139,SUDDENLINK COMM-HUMBOLDT,1294,DLSDL-PACEURMarkAndLocate@suddenlink.com,UNKN
SUGBOW,172145,SUGAR BOWL CORP.,1295,vs@sugarbowl.com,UNKN
SUGWTR,172192,SUGARLOAF CSA#2 WTR,1296,shastacsas@att.net,UNKN
SUMNER,172194,"SUMNER HILL, SA-16",1297,sdistricts@madera-county.com,UNKN
SUNMWC,172197,SUNDALE MUTUAL WATER CO.,1298,sundalemutual@gmail.com,UNKN
SVAPUD,172198,SUN VALLEY WTR & SANI,1299,cmelton@svgid.com,UNKN
SCOWTR,172199,SUNNYSLOPE CO WTR DIS,1300,billing@sscwd.org,UNKN
SUNWTR,172201,SUNRISE ACRES WATER,1301,sunrisewater@hotmail.com,W
SUNSET,172204,"SUNSET RIDGE, MD-40",1302,sdistricts@madera-county.com,UNKN
SUBYRE,172209,SUBURBAN PROPANE YREKA,1303,shenry@suburbanpropane.com,G
SVECOR,172220,SURPRISE VALLEY ELECTRIFICATION CORPORAT,1304,svecor@webtms.usan.org,UNKN
SVECON,172221,SURPRISE VALLEY ELECTRIFICATION CORPORAT,1305,djnsvec@frontier.com,UNKN
SUTCSD,172222,SUTTER COM SVC DIST,1306,sutterwater@aol.com,UNKN
SUSSAN,172229,SUSANVILLE SANI DIST,1307,scsd4@citlink.net,UNKN
SWSWTR,172230,SWEETWATER SPRNGS WTR,1308,7078694005,UNKN
SUTCMM,172232,SUTTER HEALTH,1309,smithms1@sutterhealth.org,UNKN
SPFUEL,172276,"SWISSPORT FUELING OF NEVADA, INC",1310,spfuel@webtms.usan.org,UNKN
SBSOBS,172287,SWITCH BUSINESS SOLUTIONS,1311,swiltd@webtms.usan.org,UNKN
SWILTD,172298,SWITCH LTD,1312,swiltd@webtms.usan.org,UNKN
TAHPUD,172373,TAHOE CITY PUD,1313,usa@tcpud.org,UNKN
TKYWTR,172479,TAHOE KEYS WATER CO.,1314,dmoore@tahoekeyspoa.org,UNKN
TPAWTR,172493,TAHOE PARK WATER CO.,1315,rmdewante@sbcglobal.net,UNKN
TRIGID,172500,TAHOE RENO GID,1316,Jmacdonald@farrwestengineering.com,UNKN
TSVWTR,172506,TAHOE SWISS VLG WTR,1317,glazerwest@att.net,UNKN
TDOSWR,172518,TAHOE-DOUGLAS DIST,1318,tahoedouglasdistrict@gmail.com,UNKN
TTRSAN,172532,TAHOE-TRUCKEE SANI,1319,tri@ttsa.net,UNKN
TALRID,172572,TALMONT RESORT IMPROVEMENT DISTRICT,1320,rmdewante@sbcglobal.net,UNKN
TAMCSD,172585,TAMALPAIS COMMUNITY SERVICES DISTRICT,1321,mquecke@tcsd.us,UNKN
TESCSA,172637,TAMARACK ESTATES CSA1,1322,specialdistricts@co.fresno.ca.us,UNKN
TDYIND,172734,TDY INDUSTRIES INC,1323,edgard.bertaut@atimetals.com,UNKN
TEAWTR,172743,TEAPOT DOME WTR DIST,1324,dschott@ltrid.org,UNKN
TEAMED,172769,"TEAFORD MEADOWS, MD-24",1325,sdistricts@madera-county.com,UNKN
TMFISH,172776,TEAM FISHEL,1326,172776@webtms.usan.org,UNKN
TBILLC,172782,"TBI-MISSION WEST, LLC",1327,jr@toeniskoetter.com,UNKN
TEHWTR,173006,TEHACHAPI-CUMINGS WTR,1328,tccwd@tccwd.com,UNKN
TEKIFY,173375,TEKIFY FIBER LLC,1329,173375@webtms.usan.org,UNKN
TCOSFO,173745,TELEPORT COMM SFO,1330,rm-gfitkts@att.com,C
TELNVX,173903,TELCOM NV LLC DBA XO COM,1331,locatetickets@sctrl.com,UNKN
TEMPLE,174062,TEMPLETON COM SVCS,1332,tcsdusamarkouts@gmail.com,UNKN
TERIRR,174483,TERRA BELLA IRR DIST,1333,tday@ocsnet.net,UNKN
TDOWTR,174561,TERRA DE ORO WATER CO.,1334,ctcohen59@gmail.com,UNKN
TERDEX,174581,TERRADEX INC.,1335,usan@terracloud.net,UNKN
TESORO,174596,TESORO,1336,usan_tickets@irth.com,UNKN
TEXSAR,174621,TEXACO EXP&PRO S ARDO,1337,jmcneely@chevron.com,UNKN
BOEING,174892,THE BOEING COMPANY,1338,jfike@mcgin.com,UNKN
BONGCA,174928,THE BOEING CO. - CA,1339,bgoldsmith@hargis.com,UNKN
DLPFND,175010,DAVID&LUCILE PACKRD FNDA,1340,rmartini@packard.org,UNKN
IRVCOM,175032,THE IRVINE COMPANY,1341,jrsanchez@irvinecompany.com,UNKN
NAHEXP,175055,NAHABEDIAN EXPL. GROUP,1342,vahagnnahabedian@hotmail.com,UNKN
PRETRU,175146,THE PRESIDIO TRUST,1344,pretru@webtms.usan.org,UNKN
TSEWTR,175486,THE SEA RANCH WTR CO.,1345,usaalerts@tsra.org,UNKN
TERMOP,175525,THE TERMO CO. - PRINCETON,1346,benf@termoco.com,UNKN
WESIRR,175539,THE WEST SIDE IRRIGATION DIST,1348,wesirr@webtms.usan.org,UNKN
THRDIS,175545,THERMALITO WATER AND SEWER DISTRICT,1349,usa@twsd.info,UNKN
THOMAS,175559,THOMAS MC LARTY - HOMEOWNER,1350,tmclarty@theroofingstore.net,UNKN
TCWMHP,175568,THREE CROWNS MOBILE MANOR,1351,rmarengere@rhp-properties.com,UNKN
THRRIV,175573,THREE RIVERS,1352,usan_tickets@irth.com,UNKN
TCCWTR,175578,TIMBER COVE CO WTR,1353,operations@tccwd.org,UNKN
TIMWCA,175634,TIME WARNER CABLE,1354,emailtkts.nca1@qmanager.utiliquest.com,UNKN
TIMETA,175652,TITANIUM METALS CORP,1355,Jeff.searls@timet.com,UNKN
TIPCOM,175687,TIPPETT STUDIO,1356,dig@tippett.com,UNKN
TIPCSD,175697,TIPTON COM SVC DIST,1357,tcsd@att.net,UNKN
TOKWTR,175700,TOKAY PARK WATER COMPANY,1358,tokaywater1@att.net,UNKN
TOLOWA,175702,TOLOWA DEE-NI' NATION,1359,don.james@tolowa.com,C
TOMCSD,175704,TOMALES VILLAGE COMMUNITY SERVICES DISTR,1360,tvcsd@pacbell.net,UNKN
TONPUD,175710,TONOPAH PUD,1361,bbraska.tpu@gmail.com,UNKN
TREWTR,175717,TOPAZ RNCH ESTATE WTR,1362,TREGIDVOR@yahoo.com,UNKN
TLC008,175997,TORRANCE LOGISTICS,1363,usan_tickets@irth.com,UNKN
TLC009,175997,TORRANCE LOGISTICS,1363,usan_tickets@irth.com,UNKN
TWNCLM,176278,TOWN OF COLMA,1364,building@colma.ca.gov,UNKN
TWNDIS,176304,TOWN OF DISCOVERY BAY,1365,agoldsworthy@todb.ca.gov,UNKN
TOWNFJ,176311,TOWN OF FORT JONES,1366,donmacleod@sisqtel.net,UNKN
TWNGAR,176317,TOWN OF GARDNERVILLE,1367,clouthan@co.douglas.nv.us,UNKN
TWNHIL,176330,TOWN OF HILLSBOROUGH,1368,pw@hillsborough.net,UNKN
TWNLOO,176382,TOWN OF LOOMIS,1369,PublicWorks@loomis.ca.gov,UNKN
TWNLAH,176409,TOWN OF LOS ALTOS HILLS,1370,jasfour@losaltoshills.ca.gov,UNKN
TWNLGA,176435,TOWN OF LOS GATOS,1371,usa@losgatosca.gov,UNKN
TWNMIN,176488,TOWN MINDEN,1372,rhamer@douglasnv.us,UNKN
TWNMOR,176514,TOWN OF MORAGA,1373,publicworks@moraga.ca.us,UNKN
TWNROS,176541,TOWN OF ROSS,1374,sjamotte@townofross.org,UNKN
TWNSAN,176567,TOWN OF SAN ANSELMO,1375,usan@townofsananselmo.org,UNKN
TWNTIB,176573,TOWN OF TIBURON,1376,twntib@webtms.usan.org,UNKN
TWNTRV,176580,TOWN OF TRUCKEE,1377,ibrown@townoftruckee.com,UNKN
TWNWDS,176586,TOWN OF WOODSIDE,1378,dnguyen@woodsidetown.org,UNKN
TWNYNT,176593,TOWN OF YOUNTVILLE,1379,julieb@yville.com,UNKN
TPXCO1,176606,TPX COMMUNICATIONS I,1380,itc@west.webtms.org,UNKN
TPXCO2,176613,TPX COMMUNICATIONS II,1381,ghaines@telepacific.com,UNKN
T92CSD,176620,TRACT 92 COMMUNITY SERVICE DISTRICT,1382,joleen@kaweahfin.com,UNKN
TRAIRR,176699,TRANQUILLITY IRR DIST,1383,rod@trqid.com,UNKN
TBCLLC,176705,TRANS BAY CABLE LLC,1384,TBCDig@Transbaycable.com,UNKN
TRAMON,176708,TRANSMONTAIGNE,1385,usan_tickets@irth.com,UNKN
TCWMWC,176712,TREASURE CREEK WOODS MUTUAL WATER CO.,1386,minikat@tds.net,UNKN
TISUTL,176725,TREASURE ISL UTIL OPS,1387,HDoan@sfwater.org,UNKN
TRIREF,176765,"TRICOR REFINING, LLC",1388,reds@tricorrefining.com,P
TRIWTR,176919,TRINITY CO WTRWORKS #1,1389,craig@trinitycountywaterworks.com,UNKN
TRIPUD,176967,TRINITY PUBLIC UTILITY DISTRICT,1390,info@trinitypud.com,UNKN
TGMWTR,177003,TROUT GULCH MUTUAL WATER CORPORATION,1391,Tgw.operations@gmail.com,UNKN
TRUSAN,177015,TRUCKEE SANIT DIST,1392,177015@webtms.usan.org,UNKN
TRUPUD,177226,TRUCKEE-DONNER PUD,1393,markmehler@tdpud.org,UNKN
TMWAUT,177253,TRUCKEE MEADOWS WATER AUTHORITY,1394,usan_tickets@irth.com,UNKN
TTPROP,177299,TRUCKEE TAHOE PROPANE / AMERIGAS,1395,ttprop@webtms.usan.org,UNKN
TULFCU,177345,TULARE COUNTY FEDERAL CREDIT UNION,1396,usa@tularefcu.org,UNKN
TULICT,177391,TULARE CO INFO & COMM TECH,1397,tulitc@webtms.usan.org,UNKN
TULDRN,177437,TULARE LAKE DRN DIST,1398,dfuller@tldd.org,UNKN
TCTYSD,177730,TUOLUMNE CITY SANITARY DISTRICT,1399,tcsd@frontiernet.net,UNKN
TUOUTL,177754,TUOLUMNE UTILS DIST,1400,USA@tudwater.com,UNKN
TURIRR,177859,TURLOCK IRRIG DIST,1401,tidusa@tid.org,UNKN
TURNER,178070,TURNER GAS CO.,1402,brad.foster@amerigas.com,UNKN
TUSGAS,178176,TUSCARORA GAS TRANSMISSION - CA,1403,usan_tickets@irth.com,UNKN
TUSNEV,178229,TUSCARORA GAS TRANSMISSION - NV,1404,usan_tickets@irth.com,UNKN
THACSD,178255,TWAIN HARTE COMMUNITY SERVICES DIST,1405,feldred@twainhartecsd.com,UNKN
TSRMAN,178584,260 RESOURCE MANAGEMENT LLC,1406,tsrman@webtms.usan.org,UNKN
UKVSAN,178914,UKIAH VLY SANIT DIST,1407,jbasili@cityofukiah.com,UNKN
SUDCNV,179142,SUDDENLINK COMMUNICATONS NEVADA,1408,ryan.ungaro@AlticeTechServicesUSA.com,C
UCMERF,179272,UNIVERSITY OF CALIFORNIA MERCED FIBER,1409,mdr.locating@gmail.com,C
UNEVPL,179402,"UNEV PIPELINE, LLC.",1410,usan_tickets@irth.com,UNKN
UHMWCO,179646,UNION HEIGHTS MUTUAL WATER COMPANY,1411,uhmwco@webtms.usan.org,UNKN
UPRWTR,179891,UNION PACIFIC RAILROAD,1412,gene.ng@jacobs.com,UNKN
UNIPUD,179917,UNION PUBLIC UTILITY DISTRICT,1413,upudshop@att.net,UNKN
UNISAN,179970,UNION SANITARY,1414,unisan@webtms.usan.org,UNKN
UPARCO,179993,UNIVERSAL PARAGON CORPORATION,1415,hpearce@upcsf.com,UNKN
UNIVAR,180375,UNIVAR USA INC.,1416,andy.wong@erm.com,UNKN
UNOSLO,180405,UNOCAL,1417,benjamin.arnett@chevron.com,UNKN
UCABRK,180411,"UNIVERSITY OF CALIFORNIA, BERKELEY",1418,usan-notices@lists.berkeley.edu,UNKN
UCDMC1,180418,U.C.DAVIS MEDICAL CTR,1419,ucdmc1@webtms.usan.org,UNKN
UNIDA1,180444,UNIVERSITY DAVIS FACILITIES O & M UTILIT,1420,unida1@webtms.usan.org,UNKN
UNIDA2,180444,UNIVERSITY DAVIS BUILDINGS & GROUNDS,1420,unida2@webtms.usan.org,UNKN
UNIDA3,180444,UNIVERSITY DAVIS CIVIL AND INDUSTRIAL SE,1420,unida3@webtms.usan.org,UNKN
UNIDAV,180444,UNIVERSITY DAVIS TELE,1420,unidav@webtms.usan.org,UNKN
UCHLAW,180447,UNIVERSITY OF CALIFORNIA HASTINGS COLLEG,1421,dhamrait@uchastings.edu,UNKN
UCMRCD,180453,UNIVERSITY OF CALIFORNIA MERCED,1422,ucmwgo@webtms.usan.org,UNKN
